样本编号,标签标准差,特征平均波动
2003,12.14266,68184296.0
2004,6.034912,5235526.5
2005,3.455513,5841938.0
2006,4.102352,9459407.0
2007,1.0256156,9470149.0
2008,3.4335027,6695730.0
2009,1.4245661,12471564.0
2010,2.56252,6454166.5
2011,3.6071374,8161693.5
2012,5.69851,8039835.5
2013,3.4121993,6235987.5
2014,0.5559049,17789464.0
2015,2.4198508,6711521.0
2016,7.3148575,11719482.0
2017,7.472577,10604005.0
2018,11.060661,10014031.0
2019,5.810996,5242748.5
2020,3.389612,4842029.5
2021,4.3146625,7157903.0
2022,4.067774,8551573.0
2023,9.935411,25358696.0
2024,9.505861,9995729.0
2025,2.968341,10417844.0
2026,3.8281732,8190161.0
2027,13.111461,11403748.0
2028,11.794425,19793636.0
2029,5.8996296,6931848.0
2030,1.8152758,8406872.0
2031,4.3250093,7095123.0
2032,7.845312,17986808.0
2033,9.924891,9486167.0
2034,3.3439648,7165544.0
2035,5.2788944,25387822.0
2036,9.025583,9999134.0
2037,3.5938606,5724545.5
2038,2.409161,8520835.0
2039,4.4251537,9120992.0
2040,4.7406516,12690374.0
2041,3.0983052,3590309.5
2042,4.7506237,6584616.5
2043,3.278135,8359970.0
2044,9.593075,21307720.0
2045,5.661918,7997382.5
2046,3.8550646,40486724.0
2047,6.106081,32426328.0
2048,1.7088348,9253643.0
2049,4.7181764,7744628.0
2050,0.58422315,8277869.5
2051,1.0874604,18073284.0
2052,6.6296043,8780667.0
2053,3.2409775,33670176.0
2054,11.103738,9246285.0
2055,3.5592177,4037201.0
2056,6.242483,12059080.0
2057,4.6906166,24420718.0
2058,6.4985557,6855285.5
2059,8.65113,8424932.0
2060,4.22736,8793030.0
2061,1.4891306,10547659.0
2062,5.513884,3445814.5
2063,2.4259527,5571283.5
2064,2.552815,42865036.0
2065,10.666899,12924416.0
2066,2.0019841,18398826.0
2067,4.815996,5765007.0
2068,7.766093,3867293.5
2069,3.9211762,7428573.5
2070,1.6782944,7164716.5
2071,3.1906762,18757978.0
2072,4.955088,5510386.0
2073,13.08076,29179908.0
2074,4.343835,23084226.0
2075,5.831229,3738105.8
2076,3.9658885,6039392.0
2077,3.8199985,21428284.0
2078,12.577089,17747174.0
2079,2.7539937,8299667.5
2080,5.203781,10405946.0
2081,3.4865544,5744634.5
2082,8.683972,32388054.0
2083,2.1610305,17545276.0
2084,3.9804063,6735747.0
2085,3.2191927,7786475.5
2086,2.8042798,7349691.0
2087,8.088851,6120894.5
2088,4.990121,7102919.5
2089,9.851888,17031638.0
2090,3.612046,9467388.0
2091,3.3126633,4997306.0
2092,3.1640995,5154307.5
2093,5.112361,6082500.0
2094,8.78009,10970647.0
2095,3.6347926,11340879.0
2096,2.121467,7414276.5
2097,5.772075,9907406.0
2098,10.531104,18925660.0
2099,4.978689,38475864.0
2100,6.910597,79893096.0
2101,1.1082325,50682784.0
2102,3.885751,25610752.0
2103,6.7079115,6627794.5
2104,16.760483,26704180.0
2105,2.366448,47302010.0
2106,7.094814,30068740.0
2107,2.625578,9528585.0
2108,13.500195,44569356.0
2109,12.323798,17273936.0
2110,3.2323627,46181172.0
2111,4.194738,12159693.0
2112,7.8346553,36927660.0
2113,2.5899599,21739572.0
2114,8.226343,15561893.0
2115,1.3850766,15396364.0
2116,3.5260158,9891813.0
2117,5.572569,44645540.0
2118,7.8750377,42582052.0
2119,12.15437,21076014.0
2120,9.173973,11517827.0
2121,2.7073019,13686863.0
2122,8.124657,8816089.0
2123,4.7944655,48579172.0
2124,8.863763,15629118.0
2125,6.507142,6902951.5
2126,2.6310446,7016129.5
2127,5.460731,5514371.5
2128,12.164708,38849196.0
2129,6.8530164,25528410.0
2130,4.5509887,28511738.0
2131,4.1232576,10014187.0
2132,8.836577,2713016.8
2133,4.3057933,45956890.0
2134,7.9402313,20671952.0
2135,3.8573005,20075958.0
2136,21.24444,29152536.0
2137,7.9561844,57225600.0
2138,12.549712,24595818.0
2139,19.502708,26856928.0
2140,1.2271436,75483720.0
2141,15.402869,33912356.0
2142,12.447583,16170722.0
2143,9.794268,19930250.0
2144,5.559617,30441404.0
2145,12.033032,81760570.0
2146,9.105559,7558223.0
2147,17.329079,86446010.0
2148,6.375198,9750769.0
2149,3.9731364,12139036.0
2150,6.7227845,9106837.0
2151,9.274601,22934792.0
2152,6.962611,27497194.0
2153,7.27302,8635932.0
2154,2.460096,26416834.0
2155,15.695427,50563816.0
2156,9.725458,18329176.0
2157,0.3704653,64899376.0
2158,8.273981,6884971.5
2159,2.1026757,12973680.0
2160,4.70029,15897579.0
2161,4.2674003,31565840.0
2162,4.734368,19314848.0
2163,6.1434374,14160361.0
2164,16.85713,23557590.0
2165,4.4131336,15644879.0
2166,8.593284,49213264.0
2167,5.578941,10149277.0
2168,6.3920693,15290802.0
2169,6.741012,29042636.0
2170,9.362946,19802260.0
2171,10.871256,61525784.0
2172,6.2279706,7881608.5
2173,3.064543,9155681.0
2174,9.850132,11125070.0
2175,4.148373,8826926.0
2176,1.9858572,20291236.0
2177,3.6805573,19496778.0
2178,6.6710997,10195700.0
2179,21.597834,37388864.0
2180,6.131641,13735514.0
2181,5.9371123,24632910.0
2182,5.5721345,41751780.0
2183,8.368406,91192200.0
2184,3.9259207,30059354.0
2185,10.894362,22460388.0
2186,2.1598017,13393040.0
2187,5.9807277,24314890.0
2188,4.0468674,3573883.2
2189,3.9526093,25949342.0
2190,27.50835,102776480.0
2191,8.037058,45905630.0
2192,9.348124,40967876.0
2193,5.83551,8317366.0
2194,4.063506,10554049.0
2195,6.9421725,8498642.0
2196,6.547386,13115557.0
2197,2.0273108,22873152.0
2198,4.8569345,5041576.0
2199,7.6044455,13743579.0
2200,5.8920846,5958693.5
2201,8.80922,10616449.0
2202,4.126017,7376657.0
2203,2.5657754,8037106.0
2204,4.7737784,8662526.0
2205,18.18598,25090046.0
2206,6.498199,17170302.0
2207,8.11302,35564736.0
2208,7.4529104,10659940.0
2209,19.35859,21047644.0
2210,7.3819246,5597160.0
2211,6.234283,10431003.0
2212,4.363861,5960946.0
2213,3.9538882,10073568.0
2214,13.42459,10212585.0
2215,21.35614,76680616.0
2216,6.2902765,27846796.0
2217,2.655866,23401204.0
2218,9.510078,41676630.0
2219,8.835455,29909358.0
2220,4.620315,9713328.0
2221,8.787543,71946520.0
2222,5.7793775,13135465.0
2223,23.030432,40715210.0
2224,4.854216,19708372.0
2225,9.880438,18677278.0
2226,8.480091,12175242.0
2227,7.937,23122354.0
2228,3.0865045,6773340.5
2229,2.9072294,6489965.0
2230,3.8012385,7330528.0
2231,8.268106,15206669.0
2232,4.5435286,11365837.0
2233,9.119231,8429263.0
2234,2.6537254,5494328.0
2235,4.8961763,7907135.0
2236,5.137985,8043678.5
2237,4.552323,27490436.0
2238,6.5676365,7669678.5
2239,3.265817,6255065.0
2240,4.40631,7465516.5
2241,7.417896,5584196.5
2242,19.633486,6979755.0
2243,7.8237977,11265530.0
2244,17.221378,29603086.0
2245,20.391518,52173172.0
2246,4.6745257,19601934.0
2247,10.050114,34159012.0
2248,3.3240352,10754703.0
2249,9.165007,5591437.0
2250,2.4215877,6339004.0
2251,10.677228,9863882.0
2252,4.3259277,23171866.0
2253,4.109341,9870411.0
2254,13.291421,13664256.0
2255,6.1961884,5060302.0
2256,4.245114,16724317.0
2257,4.133295,33711188.0
2258,8.473044,28215236.0
2259,7.8513317,59785296.0
2260,3.2670376,9999275.0
2261,4.3259783,22522602.0
2262,17.946198,48844024.0
2263,8.8368225,34956036.0
2264,11.974528,7889822.5
2265,6.555431,7078314.5
2266,5.246129,19327190.0
2267,1.8760623,11072450.0
2268,5.8718476,13084925.0
2269,5.94168,6351804.5
2270,7.528555,53518470.0
2271,8.323632,10980229.0
2272,6.884615,4563781.0
2273,4.3219485,11191692.0
2274,0.9203977,12745088.0
2275,4.194188,5559866.0
2276,3.6817234,11292895.0
2277,12.840626,20691846.0
2278,4.161318,17975682.0
2279,9.497094,25014224.0
2280,3.9330003,38203364.0
2281,7.6487865,48380856.0
2282,2.0913396,82485816.0
2283,6.805546,36365300.0
2284,2.8419802,34797532.0
2285,1.172026,14165601.0
2286,4.8155055,20955412.0
2287,2.96446,10179384.0
2288,6.4915686,26615296.0
2289,8.207674,28962148.0
2290,8.811131,49337296.0
2291,2.6126444,13738789.0
2292,4.2040606,986643.25
2293,3.2741654,14401375.0
2294,1.7354928,38840256.0
2295,3.7025166,5696408.5
2296,4.9171658,12194672.0
2297,13.1952915,53952100.0
2298,2.981362,37838710.0
2299,3.1573138,20838288.0
2300,7.620115,59906292.0
2301,6.072333,48583530.0
2302,5.1576076,29320202.0
2303,3.131947,40017160.0
2304,2.819405,26477624.0
2305,6.023082,45392500.0
2306,6.535478,22583962.0
2307,5.129042,36322428.0
2308,5.7895565,22226628.0
2309,0.4037024,55875870.0
2310,1.8830364,40102908.0
2311,5.536185,49669028.0
2312,6.14855,62305500.0
2313,4.115297,39911800.0
2314,10.17248,45746296.0
2315,5.0795875,29472806.0
2316,5.854491,33414488.0
2317,7.744778,27785164.0
2318,9.599966,40166560.0
2319,7.183536,41914644.0
2320,0.810858,3665870.5
2321,3.944694,31717304.0
2322,9.707834,70440860.0
2323,11.217949,41163370.0
2324,6.4169726,35450050.0
2325,3.7818623,12723046.0
2326,3.295489,11070633.0
2327,2.346905,30333654.0
2328,5.1516123,40149920.0
2329,1.018602,50083750.0
2330,6.17845,49862772.0
2331,5.9393306,18680292.0
2332,6.35142,22363458.0
2333,3.5445943,2444756.0
2334,5.55359,29407880.0
2335,4.2527514,37094070.0
2336,8.021737,44806220.0
2337,2.5235136,26112580.0
2338,7.6936474,24675986.0
2339,3.089699,6649745.0
2340,7.431671,41489680.0
2341,8.257687,26973458.0
2342,5.391597,35581188.0
2343,5.800562,34256460.0
2344,16.001547,34443916.0
2345,8.284705,52239970.0
2346,10.247517,28854660.0
2347,3.7145216,78086744.0
2348,9.536556,28779742.0
2349,3.9510696,33099716.0
2350,2.9561093,5821072.0
2351,4.2640414,64077200.0
2352,3.0719614,33295822.0
2353,7.922652,29808936.0
2354,4.680431,34218770.0
2355,5.6573167,44820276.0
2356,7.1038733,28573214.0
2357,0.118809454,45298164.0
2358,2.5262558,14822657.0
2359,3.4597354,7349681.0
2360,2.7090886,40238196.0
2361,3.4959497,39419200.0
2362,3.1351264,47829030.0
2363,2.9933429,22040802.0
2364,5.2978625,41643092.0
2365,2.2960482,6306817.5
2366,4.762652,15360290.0
2367,2.8924363,17849168.0
2368,4.0904884,34271504.0
2369,1.2896284,57179464.0
2370,3.3457704,18029368.0
2371,4.0535846,8476503.0
2372,0.41966188,34606780.0
2373,3.1802216,13443902.0
2374,0.30383754,40770910.0
2375,7.079354,23597372.0
2376,6.048787,25124880.0
2377,5.309124,39480416.0
2378,2.8250918,15833567.0
2379,4.0445127,30016440.0
2380,0.6294326,9926401.0
2381,2.4875357,33865430.0
2382,4.964931,41738864.0
2383,5.798905,38939380.0
2384,4.830622,44404296.0
2385,0.85989726,40498844.0
2386,4.2579036,37643740.0
2387,7.4330506,27260392.0
2388,6.0904193,25871072.0
2389,4.7496185,12180945.0
2390,3.9828904,11473838.0
2391,2.3100207,26571708.0
2392,3.4899027,41057230.0
2393,3.2961228,5563028.5
2394,1.7554667,14188558.0
2395,4.918543,17447514.0
2396,3.7468941,15359741.0
2397,4.188347,14937184.0
2398,5.9615855,11102529.0
2399,4.8862867,21132164.0
2400,5.9511576,17632172.0
2401,12.566245,36048492.0
2402,2.7164307,6432605.5
2403,3.0839925,1987812.0
2404,3.3706808,7708145.0
2405,9.199954,7045620.5
2406,1.7794952,14898475.0
2407,2.8680546,7673619.5
2408,4.015894,6891195.0
2409,3.9981446,54251864.0
2410,2.496843,24702818.0
2411,2.5636415,32504132.0
2412,3.330794,28852640.0
2413,1.8383477,18456462.0
2414,5.285825,1771889.8
2415,4.7434907,21749942.0
2416,4.7485375,2288920.2
2417,3.6435335,50057444.0
2418,7.503283,15700618.0
2419,3.1440344,37959856.0
2420,7.905657,45778532.0
2421,3.753002,42438590.0
2422,0.44797304,46648132.0
2423,2.902811,2107556.0
2424,5.727578,13962807.0
2425,2.2369406,1148650.9
2426,3.8180213,71371336.0
2427,7.934466,15537414.0
2428,4.727008,2362570.8
2429,4.9714994,40770636.0
2430,3.816212,15188932.0
2431,4.5231705,7864042.0
2432,3.2988808,11749257.0
2433,5.4366693,24037340.0
2434,6.8649993,26729088.0
2435,7.505661,18344594.0
2436,0.7177645,3311078.0
2437,4.0949073,5890427.5
2438,5.924461,1515508.0
2439,7.501019,47153696.0
2440,2.406118,8469490.0
2441,4.4474397,22734442.0
2442,8.986409,45679084.0
2443,6.7498727,50878860.0
2444,6.3398232,51361348.0
2445,2.4763591,18354230.0
2446,2.0533216,18007114.0
2447,2.8793945,41419372.0
2448,2.860302,46265444.0
2449,2.885116,4492847.0
2450,6.82818,23693490.0
2451,4.7044563,962273.3
2452,5.2774487,2344709.0
2453,4.862588,14157421.0
2454,2.7980733,33537472.0
2455,1.8133382,19467900.0
2456,0.4131898,31280840.0
2457,8.415904,39885280.0
2458,5.871443,50498656.0
2459,4.1950417,20261150.0
2460,4.193757,23089990.0
2461,2.74561,7178778.0
2462,3.1938014,37270904.0
2463,2.298868,37297508.0
2464,9.90644,63420844.0
2465,11.213533,26297072.0
2466,1.5596491,25057958.0
2467,7.7917137,37614776.0
2468,4.393508,32587410.0
2469,2.1668622,17726792.0
2470,2.0796902,1600101.1
2471,3.7056267,3760940.8
2472,4.8780484,14326377.0
2473,5.6084766,22153294.0
2474,4.0611053,17004418.0
2475,6.2274,20370396.0
2476,12.747706,51867436.0
2477,4.086969,29677540.0
2478,8.897845,44055440.0
2479,12.793732,42280340.0
2480,3.2721047,25050762.0
2481,3.0250034,6331772.0
2482,3.910925,38669536.0
2483,9.984389,32938274.0
2484,5.3122244,5155673.0
2485,2.0755792,20594166.0
2486,4.4594603,26793782.0
2487,1.70127,10942378.0
2488,1.3033836,42692664.0
2489,2.489111,46872056.0
2490,1.5607579,34566764.0
2491,2.9092689,16181431.0
2492,6.6403413,7588309.0
2493,2.392231,13062381.0
2494,2.825778,4129413.5
2495,3.2321513,4486409.0
2496,1.931057,10036015.0
2497,10.756753,30742720.0
2498,4.252154,41924180.0
2499,4.0064416,9436593.0
2500,4.4825454,4900826.5
2501,5.5804935,48307416.0
2502,3.1853943,45102148.0
2503,4.830092,19270280.0
2504,3.0848784,5073824.0
2505,4.6605897,12437752.0
2506,10.32879,28124784.0
2507,4.7103524,6063625.0
2508,9.047598,44444424.0
2509,2.5345495,25698876.0
2510,3.1173573,5917007.0
2511,5.177225,17292708.0
2512,10.66527,61927840.0
2513,1.855226,42529380.0
2514,4.1742363,25831910.0
2515,3.1952856,49719624.0
2516,3.4137456,15427681.0
2517,5.2377977,2446727.0
2518,4.291991,19651960.0
2519,3.4005883,7969636.0
2520,4.2579474,44312810.0
2521,9.839179,59851230.0
2522,3.9178677,33930212.0
2523,0.03005849,6888598.5
2524,3.4710596,13042164.0
2525,4.1083436,5082329.5
2526,7.680293,46487776.0
2527,3.4711814,64055770.0
2528,4.785494,7332502.5
2529,7.773571,80388424.0
2530,5.9946294,12616490.0
2531,10.16999,65820084.0
2532,3.1265886,28023284.0
2533,3.3756466,5940231.0
2534,6.91919,53481504.0
2535,3.8874223,12307044.0
2536,5.0560775,31117566.0
2537,8.450151,32813540.0
2538,3.0112154,43697820.0
2539,2.2958152,14072312.0
2540,3.7823963,27489700.0
2541,4.6200705,9413505.0
2542,4.402586,9415517.0
2543,4.1684027,14955006.0
2544,3.436891,11912095.0
2545,3.0671046,7612781.0
2546,9.744805,27703206.0
2547,8.649152,14004743.0
2548,4.6531625,19289408.0
2549,5.3908916,26781226.0
2550,3.241812,17759758.0
2551,3.3672414,19303974.0
2552,5.858124,25888944.0
2553,4.1006384,41001730.0
2554,3.5113745,3412997.2
2555,4.578368,12829319.0
2556,6.478701,5258463.5
2557,3.7015743,28473684.0
2558,2.8460205,22741750.0
2559,5.3219953,37262060.0
2560,2.8615315,49266984.0
2561,6.1797676,35488396.0
2562,2.1873715,7585031.5
2563,1.9506863,4792694.5
2564,3.6429896,9418735.0
2565,5.1889586,39718896.0
2566,5.0281806,2712525.5
2567,4.589407,39350492.0
2568,4.9485817,1115514.5
2569,4.746886,54914372.0
2570,3.3699756,45510700.0
2571,8.738101,28386598.0
2572,8.242637,12955245.0
2573,5.661854,8617740.0
2574,3.434227,39758564.0
2575,4.8065057,21827594.0
2576,6.301391,39289452.0
2577,2.4764636,40019804.0
2578,3.3701696,12983343.0
2579,3.8367882,9014434.0
2580,10.008202,39257050.0
2581,4.876985,58783616.0
2582,2.7408042,25484322.0
2583,10.47448,20856238.0
2584,2.7536278,10647200.0
2585,4.0117493,4263539.0
2586,8.771248,10885079.0
2587,4.368589,31024764.0
2588,2.7613106,12714470.0
2589,1.1219308,26915778.0
2590,2.5842977,30608324.0
2591,2.1465857,31382640.0
2592,9.463223,38377136.0
2593,0.9417136,3037314.2
2594,6.2907424,15189098.0
2595,9.6495495,69826030.0
2596,5.4515424,30852418.0
2597,2.8467362,15243442.0
2598,7.451073,9986651.0
2599,6.142204,6692878.0
2600,7.734637,18252974.0
2601,3.5905852,13251235.0
2602,1.0793036,32787724.0
2603,4.5719304,9169222.0
2604,5.91845,25027052.0
2605,2.605188,25542352.0
2606,8.455183,38643984.0
2607,0.5697627,28022214.0
2608,3.3372078,3646403.0
2609,3.1663914,20795306.0
2610,0.7375025,2670025.0
2611,4.2854214,58378732.0
2612,2.6480443,21120620.0
2613,0.8638963,9823109.0
2614,14.573017,67409380.0
2615,8.776953,83907810.0
2616,2.8234484,11548047.0
2617,2.786309,7576863.0
2618,2.9732528,21336032.0
2619,5.429404,15077081.0
2620,3.5778978,28319778.0
2621,1.280062,39652676.0
2622,5.154791,28849252.0
2623,7.4856753,17369688.0
2624,4.602972,15217706.0
2625,3.1961322,4792513.5
2626,7.3150964,37318110.0
2627,2.6551838,36065964.0
2628,2.7456865,19151860.0
2629,3.7838895,12463862.0
2630,3.639726,12646105.0
2631,3.8046734,2648256.2
2632,3.2474983,13600235.0
2633,3.0601406,37874596.0
2634,4.3659,12505987.0
2635,7.073472,3611538.0
2636,11.133815,51733704.0
2637,6.5763764,35223212.0
2638,6.429766,2657059.8
2639,3.4889483,7509072.5
2640,11.012158,13119639.0
2641,5.41758,28401546.0
2642,3.181254,4632145.0
2643,1.6330196,8981952.0
2644,3.9556487,10945644.0
2645,4.3760757,17367112.0
2646,5.6779284,90952020.0
2647,3.2860503,7199470.5
2648,4.4960136,6994217.5
2649,4.18654,5505313.0
2650,5.7051187,39210196.0
2651,1.5193418,29988734.0
2652,1.514526,15701889.0
2653,4.011938,61215380.0
2654,1.6384345,3895562.5
2655,5.4436574,10691260.0
2656,7.5871916,57802252.0
2657,6.208967,23715232.0
2658,3.2151845,4389698.5
2659,8.097711,49368084.0
2660,6.6681743,15087733.0
2661,11.312493,15668589.0
2662,2.4150128,19955054.0
2663,4.9520516,33683460.0
2664,7.7271643,8909088.0
2665,11.188287,7895864.0
2666,6.0962057,3752224.0
2667,3.2226286,6709680.0
2668,5.88101,22600536.0
2669,5.478837,11421387.0
2670,6.112335,49724864.0
2671,1.190056,5097343.0
2672,3.8461154,11054174.0
2673,2.5143983,12027132.0
2674,5.658176,22192050.0
2675,4.306467,13265064.0
2676,2.159357,14857134.0
2677,5.262613,26465880.0
2678,2.154857,12260464.0
2679,2.9646819,1475805.8
2680,5.0542,66247896.0
2681,2.281444,17172628.0
2682,3.0372913,5032898.5
2683,4.879337,11167539.0
2684,4.126548,42311200.0
2685,6.780285,26160156.0
2686,4.4944735,33248544.0
2687,1.0741683,25224334.0
2688,3.2055948,2284567.8
2689,5.396288,32245996.0
2690,4.6149225,41527816.0
2691,4.2069573,61211044.0
2692,7.201949,27871048.0
2693,2.5010626,13291810.0
2694,0.01731017,45394610.0
2695,7.068973,26028918.0
2696,4.1380463,34500732.0
2697,10.117314,37463290.0
2698,3.6624432,39883950.0
2699,4.785754,44168216.0
2700,3.6519709,24121958.0
2701,3.3161178,25909854.0
2702,6.033257,16120348.0
2703,5.1186285,31871508.0
2704,6.3448396,13573351.0
2705,5.668474,8455198.0
2706,4.8250003,3232821.5
2707,3.2141852,4803335.0
2708,7.8963137,24022132.0
2709,5.652501,31014980.0
2710,3.2817295,28457636.0
2711,7.9522314,46175492.0
2712,7.117899,46076376.0
2713,1.785391,6269183.5
2714,4.251726,12640147.0
2715,3.6128125,36072452.0
2716,1.8913116,3607406.2
2717,2.2221456,50083290.0
2718,4.9696846,28368412.0
2719,2.4580173,41043700.0
2720,5.833145,4535072.5
2721,6.405329,35030276.0
2722,4.4273934,13253291.0
2723,5.4968266,65699388.0
2724,3.1686828,19326484.0
2725,6.601864,25461982.0
2726,4.8476057,37888468.0
2727,5.750945,50699560.0
2728,7.2660155,40742016.0
2729,4.1303487,6490951.5
2730,7.460486,10621862.0
2731,5.410112,6667336.5
2732,5.3456187,16261286.0
2733,8.017725,34208370.0
2734,5.62811,15114687.0
2735,5.4373455,29070234.0
2736,2.703033,48821244.0
2737,0.5303613,2559449.5
2738,6.1985884,32699658.0
2739,4.789298,48669290.0
2740,4.7007203,7126651.0
2741,6.043565,24843002.0
2742,5.295383,25465172.0
2743,4.132626,11890436.0
2744,9.604727,46266340.0
2745,0.7004647,13022531.0
2746,6.1652093,28267398.0
2747,9.745566,6640123.0
2748,3.7703784,18566520.0
2749,4.9967213,10095994.0
2750,5.473433,47615850.0
2751,8.281239,34112200.0
2752,5.408514,20049406.0
2753,1.4313171,27172184.0
2754,6.0958004,4480646.0
2755,7.890053,51487944.0
2756,3.7208338,14077228.0
2757,5.637534,9046307.0
2758,5.906476,17720328.0
2759,2.3148925,9139954.0
2760,3.0929923,71288170.0
2761,6.177848,12784015.0
2762,13.803233,44365736.0
2763,3.7611063,60022130.0
2764,3.3932157,41556700.0
2765,5.81929,21138600.0
2766,2.686076,11886252.0
2767,5.8357673,31601630.0
2768,2.0699837,10531311.0
2769,10.235625,30431606.0
2770,11.445921,53698468.0
2771,2.8978422,4824751.5
2772,6.295269,56494708.0
2773,8.775347,58518024.0
2774,2.5474365,14389297.0
2775,2.8124044,56057016.0
2776,2.6069353,48540220.0
2777,4.8325996,62393450.0
2778,4.6313457,29772370.0
